##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	7_2E_fox_paired_R1.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	4882703
Total Bases	490.2 Mbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1105	56-57	-0.006675422547345988
1105	58-59	0.01375645222938715
1105	60-61	0.03849658328645944
1105	62-63	0.08560368361796122
1105	64-65	0.0982415091913893
1105	66-67	0.056525241907657175
1105	68-69	0.022724691460986435
1105	70-71	0.14408088407090958
1105	72-73	0.1098790769926481
1105	74-75	0.11400387109602406
1105	76-77	0.20389130202258343
1105	78-79	0.23525232019931508
1105	80-81	0.2391018590031635
1105	82-83	0.14384659693505597
1105	84-85	0.09897467613733824
1105	86-87	0.09992830290283194
1105	88-89	0.25224825069714285
1105	90-91	0.2809519927643791
1105	92-93	0.29905779408932176
1105	94-95	0.40025615680621485
1105	96-97	0.2966329412868234
1105	98-99	0.5531325336638488
1105	100-101	0.1865627011353581
1106	1	0.013979379796204228
1106	2	-0.06175607077319256
1106	3	-0.06790203363184588
1106	4	0.0730108409165311
1106	5	0.1586928813112678
1106	6	0.1392640120479598
1106	7	0.062009600819706634
1106	8	0.042922856078305927
1106	9	0.05555716555727486
1106	10-11	0.08614633045688436
1106	12-13	0.0776588270813221
1106	14-15	0.10186762632752533
1106	16-17	0.147079718763365
1106	18-19	0.09000888450656674
1106	20-21	0.08730061417406176
1106	22-23	0.08662380110148149
1106	24-25	0.02966841740795445
1106	26-27	0.06635777107488394
1106	28-29	0.06483218381318068
1106	30-31	0.08135948419180039
1106	32-33	0.048229868172121826
1106	34-35	0.12105930981257984
1106	36-37	0.06657227658956799
1106	38-39	0.06294056647652013
1106	40-41	0.035255892496309116
1106	42-43	0.09004889911709313
1106	44-45	0.11992421731234515
1106	46-47	0.13261780781783017
1106	48-49	0.09893901117730763
1106	50-51	0.02724999299623221
1106	52-53	0.18608136389307361
1106	54-55	0.08976355857851814
1106	56-57	0.0999992230118707
1106	58-59	0.10396568722434552
1106	60-61	0.06300500838060685
1106	62-63	0.15654327448553573
1106	64-65	0.12953746901659002
1106	66-67	0.09949274045523993
1106	68-69	0.1507360880054165
1106	70-71	0.13865327992038345
1106	72-73	0.1241561196062193
1106	74-75	0.11368450435131194
1106	76-77	0.1362499538705393
1106	78-79	0.14437425846723073
1106	80-81	0.2656785875460841
1106	82-83	0.09830754662096552
1106	84-85	0.13190317235061144
1106	86-87	0.12417811458936967
1106	88-89	0.26302618285195223
1106	90-91	0.23327162375638721
1106	92-93	0.287272918368096
1106	94-95	0.3109234421917222
1106	96-97	0.16276623606653828
1106	98-99	0.482163535921579
1106	100-101	0.24195964173258488
1107	1	0.020969899336467535
1107	2	-0.007047397870170613
1107	3	-0.3586774861422555
1107	4	0.022570740566472125
1107	5	0.24391985282355932
1107	6	0.18080354008179
1107	7	0.13079839633756052
1107	8	0.17458694279007858
1107	9	0.05241810383792256
1107	10-11	0.11017248104757726
1107	12-13	0.13381074079531885
1107	14-15	0.18046825692788815
1107	16-17	0.13487575738086832
1107	18-19	0.14054931211730803
1107	20-21	0.14164433111975683
1107	22-23	0.11752332775476759
1107	24-25	0.09304425664470983
1107	26-27	0.1144690974370306
1107	28-29	0.13624125168743006
1107	30-31	0.15228958785794333
1107	32-33	0.1480880885478868
1107	34-35	0.13428170171708587
1107	36-37	0.17277363313155547
1107	38-39	0.12169405803697231
1107	40-41	0.13975196202582651
1107	42-43	0.16000271883673634
1107	44-45	0.22871378246270524
1107	46-47	0.17665313627319534
1107	48-49	0.1771705176195013
1107	50-51	0.10398197807140264
1107	52-53	0.18683913595018709
1107	54-55	0.1446942709747603
1107	56-57	0.16640938910502712
1107	58-59	0.22996742103659784
1107	60-61	0.21736683690978964
1107	62-63	0.21916217691948958
1107	64-65	0.12327657467181297
