##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	19_3F_fox_paired_R1.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	15899268
Total Bases	1.5 Gbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.48037066863707	32.0	32.0	32.0	32.0	32.0
2	31.52729396095468	32.0	32.0	32.0	32.0	32.0
3	35.40672979410121	37.0	37.0	37.0	32.0	37.0
4	36.0251727312226	37.0	37.0	37.0	32.0	37.0
5	36.21849131670716	37.0	37.0	37.0	37.0	37.0
6	39.65102053754928	41.0	41.0	41.0	37.0	41.0
7	39.772894638923	41.0	41.0	41.0	37.0	41.0
8	40.03620411958588	41.0	41.0	41.0	37.0	41.0
9	40.11999728540962	41.0	41.0	41.0	37.0	41.0
10-11	40.188616922489764	41.0	41.0	41.0	37.0	41.0
12-13	40.201503176121065	41.0	41.0	41.0	39.0	41.0
14-15	40.18500920922901	41.0	41.0	41.0	37.0	41.0
16-17	40.142997463782606	41.0	41.0	41.0	39.0	41.0
18-19	40.13476865727404	41.0	41.0	41.0	37.0	41.0
20-21	40.120974563105676	41.0	41.0	41.0	37.0	41.0
22-23	40.12858868722761	41.0	41.0	41.0	37.0	41.0
24-25	40.11243489322905	41.0	41.0	41.0	37.0	41.0
26-27	40.06307601708456	41.0	41.0	41.0	37.0	41.0
28-29	40.03885024769694	41.0	41.0	41.0	37.0	41.0
30-31	40.009369833881664	41.0	41.0	41.0	37.0	41.0
32-33	40.018208416890644	41.0	41.0	41.0	37.0	41.0
34-35	40.058047923967315	41.0	41.0	41.0	37.0	41.0
36-37	40.05587954938841	41.0	41.0	41.0	37.0	41.0
38-39	40.045817340045076	41.0	41.0	41.0	37.0	41.0
40-41	40.0439980250477	41.0	41.0	41.0	37.0	41.0
42-43	40.030972829194226	41.0	41.0	41.0	37.0	41.0
44-45	39.984074407405174	41.0	41.0	41.0	37.0	41.0
46-47	39.98667247816235	41.0	41.0	41.0	37.0	41.0
48-49	39.99071997750301	41.0	41.0	41.0	37.0	41.0
50-51	39.98427867516277	41.0	41.0	41.0	37.0	41.0
52-53	39.94367200460927	41.0	41.0	41.0	37.0	41.0
54-55	39.9453914081265	41.0	41.0	41.0	37.0	41.0
56-57	39.92792201640828	41.0	41.0	41.0	37.0	41.0
58-59	39.9195411706437	41.0	41.0	41.0	37.0	41.0
60-61	39.90488345564717	41.0	41.0	41.0	37.0	41.0
62-63	39.874047206342624	41.0	41.0	41.0	37.0	41.0
64-65	39.86832115661424	41.0	41.0	41.0	37.0	41.0
66-67	39.85051101049548	41.0	41.0	41.0	37.0	41.0
68-69	39.83865008940343	41.0	41.0	41.0	37.0	41.0
70-71	39.760773377980996	41.0	41.0	41.0	37.0	41.0
72-73	39.77423266798944	41.0	41.0	41.0	37.0	41.0
74-75	39.75140315396504	41.0	41.0	41.0	37.0	41.0
76-77	39.40451574589292	41.0	41.0	41.0	37.0	41.0
78-79	39.50727671939385	41.0	41.0	41.0	37.0	41.0
80-81	39.65085701548952	41.0	41.0	41.0	37.0	41.0
82-83	39.700849729028775	41.0	41.0	41.0	37.0	41.0
84-85	39.68009302357644	41.0	41.0	41.0	37.0	41.0
86-87	39.65705298252391	41.0	41.0	41.0	37.0	41.0
88-89	39.51898798836475	41.0	41.0	41.0	37.0	41.0
90-91	39.55076887724026	41.0	41.0	41.0	37.0	41.0
92-93	39.508716716148655	41.0	41.0	41.0	37.0	41.0
94-95	39.44367336334716	41.0	41.0	41.0	37.0	41.0
96-97	39.44545042771175	41.0	41.0	41.0	37.0	41.0
98-99	39.27537395106266	41.0	41.0	41.0	37.0	41.0
100-101	39.23856555663066	41.0	39.0	41.0	34.5	41.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1103	24-25	0.09235041058635574
1103	26-27	0.06760189956454354
1103	28-29	0.0680862546700638
1103	30-31	0.08445648818735663
1103	32-33	0.09257220507466712
1103	34-35	0.03075888308887187
1103	36-37	0.056281609897688156
1103	38-39	0.07330177394072024
1103	40-41	0.05180861063212916
1103	42-43	0.06562767533498004
1103	44-45	0.0719452994894354
1103	46-47	0.05922704755703023
1103	48-49	0.07896791631429068
1103	50-51	0.01597254655430902
1103	52-53	0.046699846269667944
1103	54-55	0.03087548141402152
1103	56-57	0.08115172596082942
1103	58-59	0.03781882931751568
1103	60-61	0.054093146169570616
1103	62-63	0.11354019386608627
1103	64-65	0.08749755356034683
1103	66-67	0.030703555151006867
1103	68-69	0.054104138262118795
1103	70-71	0.12909546065385058
1103	72-73	0.11434876761573065
1103	74-75	0.03721535124333286
1103	76-77	0.10620099088120583
1103	78-79	0.136598075683807
1103	80-81	0.16262078242245792
1103	82-83	0.11194271526788668
1103	84-85	0.16203628898795586
1103	86-87	0.1336847915386059
1103	88-89	0.29531988755893934
1103	90-91	0.2723390712333469
1103	92-93	0.2682093727592374
1103	94-95	0.2755669053745251
1103	96-97	0.24073663739054751
1103	98-99	0.4083102337560689
1103	100-101	0.19978786368973545
1104	1	-0.12047590927520346
1104	2	-0.021060467559685492
1104	3	-0.09796082880571788
1104	4	0.019945842661989843
1104	5	0.14564434891475742
1104	6	0.06217891230770789
1104	7	0.0763377030707062
1104	8	0.15481481742978076
1104	9	0.017272742560528798
1104	10-11	0.04793782606021324
1104	12-13	0.04395860443774069
1104	14-15	0.03948174749985611
1104	16-17	0.04063681836886701
1104	18-19	0.06937347752733558
1104	20-21	0.09759814717846638
1104	22-23	0.06252109562805686
1104	24-25	0.0747154863586772
1104	26-27	0.07902439086118562
1104	28-29	0.08157964007278906
1104	30-31	0.08239980665954505
1104	32-33	0.04707745023677745
1104	34-35	0.03795463740095073
1104	36-37	0.07132691291604942
1104	38-39	0.08002885147924133
1104	40-41	0.07663621065249515
1104	42-43	0.05907139337748646
1104	44-45	0.15353383142390697
1104	46-47	0.11076113991219927
1104	48-49	0.10426731831902458
1104	50-51	0.09176596320602926
1104	52-53	0.08788762575398579
1104	54-55	0.04338928964963884
1104	56-57	0.11056684724672294
1104	58-59	0.047456583986665635
1104	60-61	0.07258671929186278
1104	62-63	0.11923675359834363
1104	64-65	0.10262672275081997
1104	66-67	0.11275769505627409
1104	68-69	0.10319468914525487
1104	70-71	0.1713167192853433
1104	72-73	0.14891790033856012
1104	74-75	0.18146049395353714
1104	76-77	0.12645363520395136
1104	78-79	0.1417324199710066
1104	80-81	0.2054051314793881
1104	82-83	0.12829458289935758
1104	84-85	0.1406462789547689
1104	86-87	0.15553554125493463
1104	88-89	0.27130824721956515
1104	90-91	0.33357942968735443
1104	92-93	0.33257112233420827
1104	94-95	0.32078986314191127
1104	96-97	0.2845027957518269
1104	98-99	0.4739681621080081
1104	100-101	0.28578825510737715
1105	1	-0.08524881118432148
1105	2	-0.018380109360759178
1105	3	-0.13325984046681327
1105	4	-0.022019803903738477
1105	5	0.13525284051303288
1105	6	0.04860218899677449
1105	7	0.03318405330485774
1105	8	0.12973654251435107
1105	9	0.06749357808446632
1105	10-11	0.030395474692006985
1105	12-13	0.04809232516479511
1105	14-15	0.04574113159092974
1105	16-17	0.10478330643611145
1105	18-19	0.0767016424459328
1105	20-21	0.11752373621433065
1105	22-23	0.09944244550489145
1105	24-25	0.06792599723412707
1105	26-27	0.028684811889569062
1105	28-29	0.019031311995945543
1105	30-31	0.0744851507811859
1105	32-33	0.05534606156478361
1105	34-35	0.03300344920443621
1105	36-37	0.06613668750788548
1105	38-39	0.09288516634545374
1105	40-41	0.06230657962084507
1105	42-43	0.09164915762612935
1105	44-45	0.13279765654647946
1105	46-47	0.04410460185257392
1105	48-49	0.06633836296435192
1105	50-51	0.058429994352273695
1105	52-53	0.07495367164261779
1105	54-55	0.06055203224340744
1105	56-57	0.060845682774406384
1105	58-59	0.034797569669997586
1105	60-61	0.05962442315825456
1105	62-63	0.0625327990958624
1105	64-65	0.0386316046092503
1105	66-67	0.031858803869319274
1105	68-69	0.034870381646157966
1105	70-71	0.12125577625717199
1105	72-73	0.11936539970448479
1105	74-75	0.06688184714420231
1105	76-77	0.2017537664141713
1105	78-79	0.15554465152789732
1105	80-81	0.17226576930405457
1105	82-83	0.14961782915428046
1105	84-85	0.11353458366523483
1105	86-87	0.07304171716567964
1105	88-89	0.20194855909743836
1105	90-91	0.19882304043421328
1105	92-93	0.24970221709620688
1105	94-95	0.31165244969466954
1105	96-97	0.22920766511277435
1105	98-99	0.41832331613735363
1105	100-101	0.24122314950479762
1106	1	-0.03354833667119195
1106	2	0.0077122609481214965
1106	3	-0.03223879033553345
1106	4	0.04325644234136661
1106	5	0.20270318552145739
1106	6	0.098056570502564
1106	7	0.038070442249576786
1106	8	0.08520700383751034
1106	9	0.026371827862369912
1106	10-11	0.07096230776007673
1106	12-13	0.07428441779781991
1106	14-15	0.07830080375267556
1106	16-17	0.12433577571670185
1106	18-19	0.12317593434286067
1106	20-21	0.14051899355214914
1106	22-23	0.11776898796885149
1106	24-25	0.08141521192452927
1106	26-27	0.09750314629861379
1106	28-29	0.0935691888496919
1106	30-31	0.13820378014984414
1106	32-33	0.054919078760143236
1106	34-35	0.049784503049259854
1106	36-37	0.06902870884870538
1106	38-39	0.11414774449008291
1106	40-41	0.08756380736539171
1106	42-43	0.09000649055061416
1106	44-45	0.13503453109199626
1106	46-47	0.12387803118939189
1106	48-49	0.050825002794837815
1106	50-51	0.07026356842960979
1106	52-53	0.10914045132175687
1106	54-55	0.08265426503099604
1106	56-57	0.11412918347923551
1106	58-59	0.1118595063728236
1106	60-61	0.09475470214250947
1106	62-63	0.12157920905318065
1106	64-65	0.060681315211560616
1106	66-67	0.08655414241783888
1106	68-69	0.12016776656447092
1106	70-71	0.1759726191175801
1106	72-73	0.18422307930226367
1106	74-75	0.12880092340377303
1106	76-77	0.11758230315213325
1106	78-79	0.14574204807698266
1106	80-81	0.17479528703148617
1106	82-83	0.10988549379337087
1106	84-85	0.13690550355629938
1106	86-87	0.16679927455514587
1106	88-89	0.3309387458150326
1106	90-91	0.2660273983875783
1106	92-93	0.2737327004169927
1106	94-95	0.2879958304301482
1106	96-97	0.2360374980300648
1106	98-99	0.44713501030408054
1106	100-101	0.2691040350753724
1107	1	-0.03715106518966138
1107	2	0.02290537308393681
1107	3	-0.25730022384664863
1107	4	-0.04323823774984703
1107	5	0.2074184990957022
1107	6	0.1401320972868092
1107	7	0.06668604907895315
1107	8	0.13620687541513377
1107	9	0.08779644561342081
1107	10-11	0.10900095183146163
1107	12-13	0.1338483925808589
1107	14-15	0.08882522636906032
1107	16-17	0.11538189858757875
1107	18-19	0.08382049440485417
1107	20-21	0.09416882229827195
1107	22-23	0.08335932925972145
1107	24-25	0.11712960345500534
1107	26-27	0.10567947165836955
1107	28-29	0.11357634346686041
1107	30-31	0.13102183835547976
1107	32-33	0.07575036591304496
1107	34-35	0.06802674227368044
1107	36-37	0.1180648854471471
1107	38-39	0.15368675488132055
1107	40-41	0.10978682343806412
1107	42-43	0.07844353612785682
1107	44-45	0.14798118353987633
1107	46-47	0.1593810427834086
1107	48-49	0.13713605790950822
1107	50-51	0.11772905956912183
1107	52-53	0.18183718860536402
1107	54-55	0.12635933972033087
1107	56-57	0.1462634277084689
1107	58-59	0.16663406183761964
1107	60-61	0.153964389576295
1107	62-63	0.16778066279874793
1107	64-65	0.18892497777735429
1107	66-67	0.19012810742938768
1107	68-69	0.1729787915420573
1107	70-71	0.19962999259247738
1107	72-73	0.2262213397221231
1107	74-75	0.21311737736976966
1107	76-77	0.20992116196649135
1107	78-79	0.3054309532292905
1107	80-81	0.27795479501747167
1107	82-83	0.22920083181783468
1107	84-85	0.2824346176723864
1107	86-87	0.24702522623060474
1107	88-89	0.4068306592790947
1107	90-91	0.33905661038407686
1107	92-93	0.4216252075022169
1107	94-95	0.42707007768278515
1107	96-97	0.3284833279719166
1107	98-99	0.581428135832482
1107	100-101	0.3153308526059746
1108	1	-0.012486783094320941
1108	2	0.054888197147942464
1108	3	-0.12734727172129112
1108	4	0.005828522976365491
1108	5	0.21354843581738692
1108	6	0.18986400310576101
1108	7	0.11067874191439131
1108	8	0.0926358426382734
1108	9	0.11536523343799843
1108	10-11	0.10215626490089136
1108	12-13	0.10782811578771856
1108	14-15	0.1290478356840552
1108	16-17	0.12647435442305266
1108	18-19	0.09945517998192344
1108	20-21	0.12188454580811481
1108	22-23	0.1311368185962607
1108	24-25	0.11033541886015286
1108	26-27	0.1492905005427687
1108	28-29	0.1523577648362462
1108	30-31	0.1746469741830481
1108	32-33	0.16535320648277008
1108	34-35	0.13304969383698761
1108	36-37	0.12644233474947697
1108	38-39	0.14548189626604824
1108	40-41	0.12720827950753488
1108	42-43	0.14553573065784775
1108	44-45	0.15072075954605424
1108	46-47	0.15719573211406157
1108	48-49	0.11392537781035372
1108	50-51	0.11948824162745808
1108	52-53	0.14471061632399795
1108	54-55	0.11115481554541162
1108	56-57	0.15164897360563145
1108	58-59	0.16555450093564872
1108	60-61	0.16676654774024513
1108	62-63	0.18189650338134555
1108	64-65	0.21038065995548294
1108	66-67	0.20185631260913794
1108	68-69	0.19403086083631393
1108	70-71	0.23384175228811444
1108	72-73	0.25440885832187377
1108	74-75	0.21863859445522849
1108	76-77	0.3561446735962477
1108	78-79	0.28776529450321675
1108	80-81	0.3077236660213245
1108	82-83	0.26277133937971797
1108	84-85	0.31849378163214226
1108	86-87	0.23859103289411365
1108	88-89	0.37415511887766684
1108	90-91	0.36867906413924345
1108	92-93	0.4006712325916837
1108	94-95	0.416756716950367
1108	96-97	0.37534791987760485
1108	98-99	0.5527650720411827
1108	100-101	0.32515036138309483
1109	1	-0.06668671606317389
1109	2	0.022267782275974923
1109	3	-0.06828741990000964
1109	4	-0.02569986551984016
1109	5	0.2173177736230798
1109	6	0.22805729024391752
1109	7	0.10878805316891516
1109	8	0.03953056692187573
1109	9	0.09059130675043292
1109	10-11	0.08252198727364402
1109	12-13	0.07314599810032263
1109	14-15	0.053374054229387013
1109	16-17	0.11111686206551497
1109	18-19	0.08264329695143857
1109	20-21	0.07758723270972467
1109	22-23	0.08655151188105492
1109	24-25	0.08298185853440287
1109	26-27	0.07350282385448281
1109	28-29	0.040502606056890045
1109	30-31	0.10593731462689959
1109	32-33	0.07915473743384638
1109	34-35	0.08897961149508404
1109	36-37	0.09339180462320229
1109	38-39	0.07181016412995689
1109	40-41	0.08467427480938028
1109	42-43	0.07027951464234405
1109	44-45	0.130319872259669
1109	46-47	0.12076020401465826
1109	48-49	0.11276608239484887
1109	50-51	0.10593797108354863
1109	52-53	0.1311811133185259
1109	54-55	0.09949065517741928
1109	56-57	0.12944696808605016
1109	58-59	0.11296820297242505
1109	60-61	0.14241844947906657
1109	62-63	0.19765964004304237
1109	64-65	0.16062002033297063
1109	66-67	0.14793162722252617
1109	68-69	0.15747050772603188
1109	70-71	0.16331204198797877
1109	72-73	0.12566635203157972
1109	74-75	0.0880494306327293
1109	76-77	0.10717596359795323
1109	78-79	0.18826078291398574
1109	80-81	0.23258662661299212
1109	82-83	0.20967851879731825
1109	84-85	0.2631430792716074
1109	86-87	0.20946124748352446
1109	88-89	0.3746669416165247
1109	90-91	0.31480589229300904
1109	92-93	0.35002332955810544
1109	94-95	0.4749744037232091
1109	96-97	0.32232126067838607
1109	98-99	0.5620810274041119
1109	100-101	0.3071311446902314
1110	1	0.0010282619087043088
1110	2	-0.009150159991730078
1110	3	-0.21724078724032836
1110	4	0.01713385542800694
1110	5	0.16498280595594395
1110	6	0.1542829388623801
1110	7	0.026367236065318878
1110	8	-0.061482492827273916
1110	9	0.01077682703672167
1110	10-11	0.033004190918106246
1110	12-13	0.05496488230860308
1110	14-15	0.06479938479821357
1110	16-17	0.09165945286328281
1110	18-19	0.0580555344242768
1110	20-21	0.013660384012318616
1110	22-23	0.037320385226180974
1110	24-25	0.04204937320530888
1110	26-27	0.04895076786979047
1110	28-29	0.015756615645848626
1110	30-31	0.10893845870577934
1110	32-33	0.0802942664499966
1110	34-35	0.0385553889453476
1110	36-37	0.03969403182218656
1110	38-39	0.03614580780047305
1110	40-41	0.06093035825726645
1110	42-43	0.031154045131053465
1110	44-45	0.08850430406774734
1110	46-47	0.031035182170796816
1110	48-49	0.04857567135453422
1110	50-51	-0.01602062379753022
1110	52-53	0.08492024947693011
1110	54-55	0.07901781435943178
1110	56-57	0.09937466558498187
1110	58-59	0.07356041712140637
1110	60-61	0.07200902387665309
1110	62-63	0.14209685314273912
1110	64-65	0.10455839864815175
1110	66-67	0.12096075575977494
1110	68-69	0.09882934051859138
1110	70-71	0.16709377764306055
1110	72-73	0.12085420484431353
1110	74-75	0.10684440806176099
1110	76-77	0.19107510784068182
1110	78-79	0.1491636600185089
1110	80-81	0.1504885700048888
1110	82-83	0.05384205372142503
1110	84-85	0.17240988741874474
1110	86-87	0.18283917631443103
1110	88-89	0.22894591557992072
1110	90-91	0.25316854766492014
1110	92-93	0.3067954288774146
1110	94-95	0.3418018472702613
1110	96-97	0.3051455113000472
1110	98-99	0.49791056638969877
1110	100-101	0.2438826921792696
1111	1	0.002636387200126933
1111	2	0.024557657389316034
1111	3	-0.1622891060480356
1111	4	0.00578901575936186
1111	5	0.19947456219195914
1111	6	0.13345161510080317
1111	7	0.10520419119438174
1111	8	0.058674350341455295
1111	9	0.060844664003120386
1111	10-11	0.05193329710063921
1111	12-13	0.046632945148054716
1111	14-15	0.05338440429091662
1111	16-17	0.078537704930568
1111	18-19	0.017746208319451284
1111	20-21	0.0032827566107158646
1111	22-23	0.07635916134260867
1111	24-25	0.04567505473320921
1111	26-27	0.0442036634217331
1111	28-29	0.05740056877097999
1111	30-31	0.06353047240654064
1111	32-33	0.03749359306051048
1111	34-35	0.014044560352736823
1111	36-37	0.047799425706308796
1111	38-39	0.04898306760261306
1111	40-41	0.06392632943660459
1111	42-43	0.08953735360007187
1111	44-45	0.10636356278475745
1111	46-47	0.0570806816945435
1111	48-49	0.05152845376618842
1111	50-51	0.07435938038285883
1111	52-53	0.09955303647503655
1111	54-55	0.10435212613667488
1111	56-57	0.12152605364999403
1111	58-59	0.07253854222106071
1111	60-61	0.08033663823020021
1111	62-63	0.09074766832294756
1111	64-65	0.1037059644144378
1111	66-67	0.09749018379135066
1111	68-69	0.0790292897344429
1111	70-71	0.1529937845289595
1111	72-73	0.14634419804274756
1111	74-75	0.1772286563717671
1111	76-77	0.17930224999822997
1111	78-79	0.17900425959246036
1111	80-81	0.25291377957632477
1111	82-83	0.23229836056843567
1111	84-85	0.20308046605116203
1111	86-87	0.2281003908390602
1111	88-89	0.30997117546174735
1111	90-91	0.29458064692369845
1111	92-93	0.334992464462637
1111	94-95	0.3781414182418814
1111	96-97	0.3327234849981906
1111	98-99	0.4880745526447754
1111	100-101	0.26088711991985747
1112	1	0.02244175864274922
1112	2	0.02343657222403195
1112	3	-0.0013538389879457213
1112	4	-0.023099977039962027
1112	5	0.1830058010553941
1112	6	0.09992402688959601
1112	7	0.06899023420140082
1112	8	0.03194791417272569
1112	9	0.04761314881898926
1112	10-11	0.01889003839243486
1112	12-13	0.0321269133805302
1112	14-15	0.08583732417175582
1112	16-17	0.09022433555544751
1112	18-19	0.05039117461860343
1112	20-21	0.029976600002633802
1112	22-23	0.04181161793674448
1112	24-25	0.058373876036220906
1112	26-27	0.059286487512558494
1112	28-29	0.03593996753719608
1112	30-31	0.05149136445166391
1112	32-33	0.01771180205108891
1112	34-35	0.045294544609120635
1112	36-37	0.04343060679602928
1112	38-39	0.03495621318214148
1112	40-41	0.03708023922352055
1112	42-43	0.037341439823634914
1112	44-45	0.12442663001633747
1112	46-47	0.07156555203164316
1112	48-49	0.03673798194436273
1112	50-51	0.05671287397491653
1112	52-53	0.11138973382487194
1112	54-55	0.10973487332340426
