##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	19_3F_fox_paired_R2.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	15899268
Total Bases	1.5 Gbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1103	16-17	-0.10131028154690114
1103	18-19	-0.12248902805222883
1103	20-21	-0.057818481738138416
1103	22-23	-0.16640587464659262
1103	24-25	-0.025502769335020048
1103	26-27	-0.07240518238841531
1103	28-29	-0.08467488706630633
1103	30-31	-0.15446809603608358
1103	32-33	-0.0651952842176513
1103	34-35	-0.24419723248220038
1103	36-37	-0.23401617510924666
1103	38-39	-0.3403783923790087
1103	40-41	-0.2971209165423616
1103	42-43	-0.24112771901515373
1103	44-45	-0.11623550366937252
1103	46-47	-0.02264523067420754
1103	48-49	-0.03121961046943511
1103	50-51	-0.042462012320541476
1103	52-53	-0.055371389326559495
1103	54-55	0.07265380253026876
1103	56-57	-0.09161265042865807
1103	58-59	-0.055194755091427794
1103	60-61	0.04842407698851048
1103	62-63	-0.050621704888278884
1103	64-65	-0.01619040283794959
1103	66-67	-0.0026584408017953365
1103	68-69	0.03450782327163182
1103	70-71	-0.03405743589329546
1103	72-73	0.007862306002913044
1103	74-75	-0.09106768505456841
1103	76-77	-0.11502700914281405
1103	78-79	0.030660111773229914
1103	80-81	-0.030431242144231874
1103	82-83	-0.052913890719729295
1103	84-85	0.004581691033287427
1103	86-87	-0.04996776100065148
1103	88-89	-0.1309434759395387
1103	90-91	-0.23635380362113523
1103	92-93	-0.13522657845233965
1103	94-95	-0.14500659609264943
1103	96-97	-0.17094691370515136
1103	98-99	-0.05729884435054089
1103	100-101	0.016995500172605205
1104	1	-0.4139741396251537
1104	2	-0.4702431767431072
1104	3	-1.0088956247114993
1104	4	-0.8182027390777122
1104	5	-0.7489935153695484
1104	6	-1.024448015652247
1104	7	-0.8907840642932001
1104	8	-0.9770347327171578
1104	9	-0.6840514660569923
1104	10-11	-0.38815479000763276
1104	12-13	-0.07981758150040719
1104	14-15	-0.07729331591067279
1104	16-17	-0.0479186376551084
1104	18-19	-0.016915866866582974
1104	20-21	-0.04634663670855588
1104	22-23	-0.046192867526386294
1104	24-25	0.033030461164322844
1104	26-27	-0.005703228259896775
1104	28-29	-0.05057708377876935
1104	30-31	-0.06134794406149524
1104	32-33	0.05013056613545075
1104	34-35	-0.1539472182920676
1104	36-37	-0.14024246405231366
1104	38-39	-0.25102857707221915
1104	40-41	-0.288930859841976
1104	42-43	-0.13231991593961823
1104	44-45	-0.06697025369091136
1104	46-47	0.0276919613142681
1104	48-49	0.04503522055055953
1104	50-51	0.049272789369311454
1104	52-53	-0.0237905759161805
1104	54-55	0.1711137285612807
1104	56-57	-0.046131347434744896
1104	58-59	0.025797790602091197
1104	60-61	0.07438984259665915
1104	62-63	0.008838319689097318
1104	64-65	0.03222497569608862
1104	66-67	-7.001253616536474E-4
1104	68-69	0.07659185602189922
1104	70-71	-0.00651484411232417
1104	72-73	0.048094186227437774
1104	74-75	0.008433417610383742
1104	76-77	-0.027770649426130944
1104	78-79	0.14374304680227823
1104	80-81	-9.053836026637896E-4
1104	82-83	-0.024471678578429135
1104	84-85	0.04644608851968002
1104	86-87	0.03393088142995282
1104	88-89	-0.047746748973217734
1104	90-91	-0.08519397233479253
1104	92-93	-0.013564929603049336
1104	94-95	-0.005943158122583725
1104	96-97	-0.07973818127815946
1104	98-99	0.11080563674705246
1104	100-101	0.13616918684767398
1105	1	-0.40843741831872293
1105	2	-0.42918222434253295
1105	3	-1.0075526892993452
1105	4	-0.8124189224446923
1105	5	-0.7610583575135266
1105	6	-1.0948031841289279
1105	7	-1.0410429618763786
1105	8	-0.9795398193612854
1105	9	-0.945837749752009
1105	10-11	-0.9124517587795538
1105	12-13	-0.21486248358034743
1105	14-15	-0.13722179994792327
1105	16-17	-0.05307313446952122
1105	18-19	-0.06512754000800669
1105	20-21	-0.02400768762299066
1105	22-23	-0.12113800006649456
1105	24-25	-0.06281091900151381
1105	26-27	-0.1073211214537011
1105	28-29	-0.10130143402544434
1105	30-31	-0.052848253953357016
1105	32-33	0.13468319450909405
1105	34-35	0.034996537987431964
1105	36-37	0.04567664784142522
1105	38-39	-0.048846753295045175
1105	40-41	-0.11340861195812835
