##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	7_2E_fox_S6_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	5278425
Total Bases	533.1 Mbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1103	24-25	0.1460441755653008
1103	26-27	0.08202307424748767
1103	28-29	0.07804866131593968
1103	30-31	0.14899757815707204
1103	32-33	0.1486822424336225
1103	34-35	0.09955377761912843
1103	36-37	0.039885065113345775
1103	38-39	0.09151644275765136
1103	40-41	0.053663183627776334
1103	42-43	0.0501961354338718
1103	44-45	0.16190786921900724
1103	46-47	0.1365859277784267
1103	48-49	0.16403934866060155
1103	50-51	0.08786156378452148
1103	52-53	0.13300035575947078
1103	54-55	0.11943107537172182
1103	56-57	0.12110950228176875
1103	58-59	0.0433712592834965
1103	60-61	0.06096534292737488
1103	62-63	0.10736420455758378
1103	64-65	0.0918698847278634
1103	66-67	0.11686059175897867
1103	68-69	0.1692567920848589
1103	70-71	0.21659652121277873
1103	72-73	0.26486292560575464
1103	74-75	0.19933175113916235
1103	76-77	0.14937129107408254
1103	78-79	0.23896262616016628
1103	80-81	0.27432154899403827
1103	82-83	0.15998898357140945
1103	84-85	0.2536906981334326
1103	86-87	0.1903732526047719
1103	88-89	0.38386167706117647
1103	90-91	0.41564778177131956
1103	92-93	0.4051970050718623
1103	94-95	0.3864032835853166
1103	96-97	0.4081989454979933
1103	98-99	0.6003451956392496
1103	100-101	0.5624874034821374
1104	1	-0.11753101053087178
1104	2	-0.06070257475000318
1104	3	-0.20988240915934142
1104	4	-0.020565007936426127
1104	5	0.0945586689074247
1104	6	0.14067303934083952
1104	7	0.1765094924173738
1104	8	-0.02256771743612518
1104	9	0.013010463442171272
1104	10-11	0.07258540050278128
1104	12-13	0.09232789248364526
1104	14-15	0.11106893607532697
1104	16-17	0.07619313396732963
1104	18-19	0.11091060495312632
1104	20-21	0.12244276211022509
1104	22-23	0.08020978644339039
1104	24-25	0.08949726496049237
1104	26-27	0.08549997800318465
1104	28-29	0.11273353141676523
1104	30-31	0.12781074670082404
1104	32-33	0.18163983253997884
1104	34-35	0.11640827732438908
1104	36-37	0.17128995927065915
1104	38-39	0.12545337529496692
1104	40-41	0.09106001729347923
1104	42-43	0.1196766152604738
1104	44-45	0.14578385935499227
1104	46-47	0.09874747089771319
1104	48-49	0.16142089954590233
1104	50-51	0.07748737957681584
1104	52-53	0.11353737706652112
1104	54-55	0.15165599467155744
1104	56-57	0.13845779033083971
1104	58-59	0.17217635380475826
